user_id,install_date,event_date,event_type,cohort_date,days_since_install
U07041,2024-01-29,2024-02-11,app_open,2024-01-29,13
U07042,2024-01-06,2024-01-20,app_open,2024-01-06,14
U07043,2024-01-16,2024-01-30,app_open,2024-01-16,14
U07043,2024-01-16,2024-02-12,app_open,2024-01-16,27
U07043,2024-01-16,2024-02-14,app_open,2024-01-16,29
U07044,2024-01-20,2024-01-21,app_open,2024-01-20,1
U07044,2024-01-20,2024-01-23,app_open,2024-01-20,3
U07044,2024-01-20,2024-01-25,app_open,2024-01-20,5
U07044,2024-01-20,2024-01-26,app_open,2024-01-20,6
U07044,2024-01-20,2024-01-28,app_open,2024-01-20,8
U07044,2024-01-20,2024-01-31,app_open,2024-01-20,11
U07045,2024-03-20,2024-03-23,app_open,2024-03-20,3
U07045,2024-03-20,2024-03-24,app_open,2024-03-20,4
U07045,2024-03-20,2024-04-08,app_open,2024-03-20,19
U07045,2024-03-20,2024-04-15,app_open,2024-03-20,26
U07046,2024-03-11,2024-03-29,app_open,2024-03-11,18
U07046,2024-03-11,2024-04-02,app_open,2024-03-11,22
U07046,2024-03-11,2024-04-10,app_open,2024-03-11,30
U07047,2024-03-18,2024-04-02,app_open,2024-03-18,15
U07048,2024-02-12,2024-03-06,app_open,2024-02-12,23
U07048,2024-02-12,2024-03-12,app_open,2024-02-12,29
U07049,2024-01-26,2024-01-28,app_open,2024-01-26,2
U07049,2024-01-26,2024-02-11,app_open,2024-01-26,16
U07049,2024-01-26,2024-02-19,app_open,2024-01-26,24
U07050,2024-03-30,2024-04-02,app_open,2024-03-30,3
U07050,2024-03-30,2024-04-07,app_open,2024-03-30,8
U07050,2024-03-30,2024-04-07,app_open,2024-03-30,8
U07050,2024-03-30,2024-04-12,app_open,2024-03-30,13
U07050,2024-03-30,2024-04-18,app_open,2024-03-30,19
U07050,2024-03-30,2024-04-26,app_open,2024-03-30,27
U07051,2024-03-18,2024-03-26,app_open,2024-03-18,8
U07051,2024-03-18,2024-04-06,app_open,2024-03-18,19
U07051,2024-03-18,2024-04-06,app_open,2024-03-18,19
U07052,2024-03-11,2024-03-15,app_open,2024-03-11,4
U07052,2024-03-11,2024-03-19,app_open,2024-03-11,8
U07052,2024-03-11,2024-03-20,app_open,2024-03-11,9
U07053,2024-02-02,2024-02-05,app_open,2024-02-02,3
U07053,2024-02-02,2024-02-26,app_open,2024-02-02,24
U07053,2024-02-02,2024-03-03,app_open,2024-02-02,30
U07054,2024-01-26,2024-02-02,app_open,2024-01-26,7
U07054,2024-01-26,2024-02-03,app_open,2024-01-26,8
U07054,2024-01-26,2024-02-04,app_open,2024-01-26,9
U07055,2024-02-14,2024-02-27,app_open,2024-02-14,13
U07056,2024-03-24,2024-03-25,app_open,2024-03-24,1
U07056,2024-03-24,2024-03-28,app_open,2024-03-24,4
U07056,2024-03-24,2024-04-16,app_open,2024-03-24,23
U07056,2024-03-24,2024-04-17,app_open,2024-03-24,24
U07056,2024-03-24,2024-04-18,app_open,2024-03-24,25
U07057,2024-03-03,2024-03-14,app_open,2024-03-03,11
U07057,2024-03-03,2024-03-18,app_open,2024-03-03,15
U07057,2024-03-03,2024-03-25,app_open,2024-03-03,22
U07057,2024-03-03,2024-04-01,app_open,2024-03-03,29
U07058,2024-03-07,2024-03-28,app_open,2024-03-07,21
U07058,2024-03-07,2024-03-30,app_open,2024-03-07,23
U07058,2024-03-07,2024-04-03,app_open,2024-03-07,27
U07059,2024-02-21,2024-03-08,app_open,2024-02-21,16
U07060,2024-03-08,2024-03-22,app_open,2024-03-08,14
U07061,2024-01-26,2024-02-21,app_open,2024-01-26,26
U07062,2024-03-15,2024-04-03,app_open,2024-03-15,19
U07062,2024-03-15,2024-04-07,app_open,2024-03-15,23
U07063,2024-01-02,2024-01-03,app_open,2024-01-02,1
U07063,2024-01-02,2024-01-11,app_open,2024-01-02,9
U07063,2024-01-02,2024-01-23,app_open,2024-01-02,21
U07064,2024-01-14,2024-01-22,app_open,2024-01-14,8
U07064,2024-01-14,2024-01-27,app_open,2024-01-14,13
U07064,2024-01-14,2024-01-30,app_open,2024-01-14,16
U07064,2024-01-14,2024-02-10,app_open,2024-01-14,27
U07065,2024-01-30,2024-02-14,app_open,2024-01-30,15
U07065,2024-01-30,2024-02-28,app_open,2024-01-30,29
U07066,2024-02-18,2024-02-18,app_open,2024-02-18,0
U07066,2024-02-18,2024-03-07,app_open,2024-02-18,18
U07067,2024-01-12,2024-01-17,app_open,2024-01-12,5
U07068,2024-03-30,2024-03-31,app_open,2024-03-30,1
U07068,2024-03-30,2024-04-13,app_open,2024-03-30,14
U07068,2024-03-30,2024-04-20,app_open,2024-03-30,21
U07069,2024-02-13,2024-02-17,app_open,2024-02-13,4
U07069,2024-02-13,2024-02-27,app_open,2024-02-13,14
U07069,2024-02-13,2024-03-01,app_open,2024-02-13,17
U07069,2024-02-13,2024-03-04,app_open,2024-02-13,20
U07069,2024-02-13,2024-03-05,app_open,2024-02-13,21
U07069,2024-02-13,2024-03-14,app_open,2024-02-13,30
U07070,2024-02-02,2024-02-05,app_open,2024-02-02,3
U07070,2024-02-02,2024-02-09,app_open,2024-02-02,7
U07070,2024-02-02,2024-02-10,app_open,2024-02-02,8
U07070,2024-02-02,2024-02-27,app_open,2024-02-02,25
U07071,2024-01-13,2024-01-14,app_open,2024-01-13,1
U07071,2024-01-13,2024-01-17,app_open,2024-01-13,4
U07072,2024-03-18,2024-03-22,app_open,2024-03-18,4
U07072,2024-03-18,2024-04-01,app_open,2024-03-18,14
U07072,2024-03-18,2024-04-17,app_open,2024-03-18,30
U07073,2024-03-28,2024-03-31,app_open,2024-03-28,3
U07073,2024-03-28,2024-04-03,app_open,2024-03-28,6
U07073,2024-03-28,2024-04-26,app_open,2024-03-28,29
U07074,2024-01-26,2024-02-04,app_open,2024-01-26,9
U07074,2024-01-26,2024-02-16,app_open,2024-01-26,21
U07074,2024-01-26,2024-02-17,app_open,2024-01-26,22
U07074,2024-01-26,2024-02-19,app_open,2024-01-26,24
U07074,2024-01-26,2024-02-19,app_open,2024-01-26,24
U07075,2024-01-21,2024-01-27,app_open,2024-01-21,6
U07075,2024-01-21,2024-02-09,app_open,2024-01-21,19
U07076,2024-01-28,2024-02-08,app_open,2024-01-28,11
U07076,2024-01-28,2024-02-09,app_open,2024-01-28,12
U07077,2024-02-17,2024-03-02,app_open,2024-02-17,14
U07077,2024-02-17,2024-03-15,app_open,2024-02-17,27
U07078,2024-02-09,2024-02-15,app_open,2024-02-09,6
U07078,2024-02-09,2024-02-19,app_open,2024-02-09,10
U07078,2024-02-09,2024-02-19,app_open,2024-02-09,10
U07078,2024-02-09,2024-03-03,app_open,2024-02-09,23
U07078,2024-02-09,2024-03-06,app_open,2024-02-09,26
U07079,2024-03-06,2024-03-08,app_open,2024-03-06,2
U07079,2024-03-06,2024-03-12,app_open,2024-03-06,6
U07079,2024-03-06,2024-03-27,app_open,2024-03-06,21
U07080,2024-03-13,2024-03-16,app_open,2024-03-13,3
U07081,2024-03-27,2024-03-31,app_open,2024-03-27,4
U07081,2024-03-27,2024-04-01,app_open,2024-03-27,5
U07081,2024-03-27,2024-04-07,app_open,2024-03-27,11
U07081,2024-03-27,2024-04-22,app_open,2024-03-27,26
U07082,2024-03-19,2024-03-20,app_open,2024-03-19,1
U07082,2024-03-19,2024-03-22,app_open,2024-03-19,3
U07082,2024-03-19,2024-04-13,app_open,2024-03-19,25
U07082,2024-03-19,2024-04-15,app_open,2024-03-19,27
U07082,2024-03-19,2024-04-17,app_open,2024-03-19,29
U07083,2024-03-17,2024-03-26,app_open,2024-03-17,9
U07083,2024-03-17,2024-03-28,app_open,2024-03-17,11
U07083,2024-03-17,2024-04-10,app_open,2024-03-17,24
U07083,2024-03-17,2024-04-11,app_open,2024-03-17,25
U07083,2024-03-17,2024-04-12,app_open,2024-03-17,26
U07083,2024-03-17,2024-04-16,app_open,2024-03-17,30
U07084,2024-01-23,2024-01-25,app_open,2024-01-23,2
U07084,2024-01-23,2024-01-29,app_open,2024-01-23,6
U07085,2024-03-21,2024-04-11,app_open,2024-03-21,21
U07085,2024-03-21,2024-04-11,app_open,2024-03-21,21
U07086,2024-02-17,2024-02-18,app_open,2024-02-17,1
U07087,2024-01-02,2024-01-29,app_open,2024-01-02,27
U07088,2024-03-24,2024-03-27,app_open,2024-03-24,3
U07088,2024-03-24,2024-03-27,app_open,2024-03-24,3
U07088,2024-03-24,2024-04-03,app_open,2024-03-24,10
U07088,2024-03-24,2024-04-12,app_open,2024-03-24,19
U07088,2024-03-24,2024-04-18,app_open,2024-03-24,25
U07088,2024-03-24,2024-04-18,app_open,2024-03-24,25
U07089,2024-01-20,2024-01-22,app_open,2024-01-20,2
U07089,2024-01-20,2024-02-02,app_open,2024-01-20,13
U07090,2024-02-28,2024-02-28,app_open,2024-02-28,0
U07091,2024-02-15,2024-03-06,app_open,2024-02-15,20
U07091,2024-02-15,2024-03-16,app_open,2024-02-15,30
U07092,2024-01-03,2024-01-21,app_open,2024-01-03,18
U07093,2024-02-24,2024-02-24,app_open,2024-02-24,0
U07093,2024-02-24,2024-03-05,app_open,2024-02-24,10
U07093,2024-02-24,2024-03-09,app_open,2024-02-24,14
U07093,2024-02-24,2024-03-16,app_open,2024-02-24,21
U07093,2024-02-24,2024-03-20,app_open,2024-02-24,25
U07094,2024-01-12,2024-01-14,app_open,2024-01-12,2
U07094,2024-01-12,2024-01-24,app_open,2024-01-12,12
U07094,2024-01-12,2024-01-29,app_open,2024-01-12,17
U07095,2024-02-09,2024-03-03,app_open,2024-02-09,23
U07095,2024-02-09,2024-03-08,app_open,2024-02-09,28
U07096,2024-03-06,2024-03-17,app_open,2024-03-06,11
U07096,2024-03-06,2024-03-23,app_open,2024-03-06,17
U07097,2024-03-18,2024-03-23,app_open,2024-03-18,5
U07097,2024-03-18,2024-03-25,app_open,2024-03-18,7
U07097,2024-03-18,2024-04-01,app_open,2024-03-18,14
U07097,2024-03-18,2024-04-06,app_open,2024-03-18,19
U07097,2024-03-18,2024-04-14,app_open,2024-03-18,27
U07097,2024-03-18,2024-04-17,app_open,2024-03-18,30
U07098,2024-01-16,2024-01-17,app_open,2024-01-16,1
U07098,2024-01-16,2024-02-05,app_open,2024-01-16,20
U07098,2024-01-16,2024-02-08,app_open,2024-01-16,23
U07098,2024-01-16,2024-02-10,app_open,2024-01-16,25
U07099,2024-03-23,2024-03-31,app_open,2024-03-23,8
U07099,2024-03-23,2024-04-03,app_open,2024-03-23,11
U07099,2024-03-23,2024-04-20,app_open,2024-03-23,28
U07100,2024-02-03,2024-02-04,app_open,2024-02-03,1
U07100,2024-02-03,2024-02-08,app_open,2024-02-03,5
U07100,2024-02-03,2024-02-14,app_open,2024-02-03,11
U07100,2024-02-03,2024-02-15,app_open,2024-02-03,12
U07100,2024-02-03,2024-03-02,app_open,2024-02-03,28
U07101,2024-02-13,2024-02-19,app_open,2024-02-13,6
U07101,2024-02-13,2024-03-05,app_open,2024-02-13,21
U07102,2024-01-06,2024-01-23,app_open,2024-01-06,17
U07103,2024-03-17,2024-03-18,app_open,2024-03-17,1
U07104,2024-03-04,2024-03-07,app_open,2024-03-04,3
U07104,2024-03-04,2024-03-11,app_open,2024-03-04,7
U07104,2024-03-04,2024-03-23,app_open,2024-03-04,19
U07104,2024-03-04,2024-03-26,app_open,2024-03-04,22
U07104,2024-03-04,2024-03-30,app_open,2024-03-04,26
U07105,2024-01-22,2024-02-17,app_open,2024-01-22,26
U07106,2024-01-18,2024-01-26,app_open,2024-01-18,8
U07106,2024-01-18,2024-02-11,app_open,2024-01-18,24
U07107,2024-01-12,2024-01-13,app_open,2024-01-12,1
U07107,2024-01-12,2024-01-25,app_open,2024-01-12,13
U07107,2024-01-12,2024-02-02,app_open,2024-01-12,21
U07107,2024-01-12,2024-02-03,app_open,2024-01-12,22
U07108,2024-02-21,2024-02-21,app_open,2024-02-21,0
U07108,2024-02-21,2024-02-27,app_open,2024-02-21,6
U07108,2024-02-21,2024-02-28,app_open,2024-02-21,7
U07108,2024-02-21,2024-03-08,app_open,2024-02-21,16
U07108,2024-02-21,2024-03-10,app_open,2024-02-21,18
U07108,2024-02-21,2024-03-17,app_open,2024-02-21,25
U07109,2024-02-20,2024-02-24,app_open,2024-02-20,4
U07109,2024-02-20,2024-02-25,app_open,2024-02-20,5
U07109,2024-02-20,2024-02-27,app_open,2024-02-20,7
U07109,2024-02-20,2024-03-01,app_open,2024-02-20,10
U07109,2024-02-20,2024-03-12,app_open,2024-02-20,21
U07109,2024-02-20,2024-03-16,app_open,2024-02-20,25
U07109,2024-02-20,2024-03-18,app_open,2024-02-20,27
U07110,2024-03-11,2024-03-20,app_open,2024-03-11,9
U07110,2024-03-11,2024-03-30,app_open,2024-03-11,19
U07110,2024-03-11,2024-03-31,app_open,2024-03-11,20
U07110,2024-03-11,2024-04-10,app_open,2024-03-11,30
U07111,2024-02-17,2024-02-18,app_open,2024-02-17,1
U07111,2024-02-17,2024-03-06,app_open,2024-02-17,18
U07111,2024-02-17,2024-03-08,app_open,2024-02-17,20
U07111,2024-02-17,2024-03-10,app_open,2024-02-17,22
U07111,2024-02-17,2024-03-13,app_open,2024-02-17,25
U07111,2024-02-17,2024-03-16,app_open,2024-02-17,28
U07112,2024-01-19,2024-01-20,app_open,2024-01-19,1
U07112,2024-01-19,2024-01-24,app_open,2024-01-19,5
U07112,2024-01-19,2024-02-12,app_open,2024-01-19,24
U07113,2024-01-06,2024-01-14,app_open,2024-01-06,8
U07113,2024-01-06,2024-01-19,app_open,2024-01-06,13
U07113,2024-01-06,2024-01-25,app_open,2024-01-06,19
U07113,2024-01-06,2024-02-05,app_open,2024-01-06,30
U07114,2024-03-24,2024-03-30,app_open,2024-03-24,6
U07114,2024-03-24,2024-04-04,app_open,2024-03-24,11
U07114,2024-03-24,2024-04-22,app_open,2024-03-24,29
U07115,2024-01-27,2024-02-14,app_open,2024-01-27,18
U07115,2024-01-27,2024-02-16,app_open,2024-01-27,20
U07115,2024-01-27,2024-02-23,app_open,2024-01-27,27
U07116,2024-02-22,2024-03-11,app_open,2024-02-22,18
U07117,2024-02-17,2024-02-28,app_open,2024-02-17,11
U07117,2024-02-17,2024-03-02,app_open,2024-02-17,14
U07117,2024-02-17,2024-03-03,app_open,2024-02-17,15
U07117,2024-02-17,2024-03-15,app_open,2024-02-17,27
U07118,2024-01-07,2024-01-12,app_open,2024-01-07,5
U07118,2024-01-07,2024-01-23,app_open,2024-01-07,16
U07119,2024-02-28,2024-03-27,app_open,2024-02-28,28
U07119,2024-02-28,2024-03-27,app_open,2024-02-28,28
U07120,2024-03-09,2024-03-10,app_open,2024-03-09,1
U07120,2024-03-09,2024-03-19,app_open,2024-03-09,10
U07120,2024-03-09,2024-03-26,app_open,2024-03-09,17
U07121,2024-01-11,2024-01-20,app_open,2024-01-11,9
U07121,2024-01-11,2024-01-24,app_open,2024-01-11,13
U07121,2024-01-11,2024-01-29,app_open,2024-01-11,18
U07122,2024-01-15,2024-01-18,app_open,2024-01-15,3
U07122,2024-01-15,2024-01-26,app_open,2024-01-15,11
U07122,2024-01-15,2024-01-27,app_open,2024-01-15,12
U07122,2024-01-15,2024-02-04,app_open,2024-01-15,20
U07122,2024-01-15,2024-02-06,app_open,2024-01-15,22
U07123,2024-03-04,2024-03-14,app_open,2024-03-04,10
U07124,2024-01-03,2024-01-05,app_open,2024-01-03,2
U07124,2024-01-03,2024-01-11,app_open,2024-01-03,8
U07124,2024-01-03,2024-01-14,app_open,2024-01-03,11
U07124,2024-01-03,2024-01-18,app_open,2024-01-03,15
U07125,2024-03-09,2024-03-09,app_open,2024-03-09,0
U07126,2024-01-23,2024-02-21,app_open,2024-01-23,29
U07127,2024-02-22,2024-03-06,app_open,2024-02-22,13
U07127,2024-02-22,2024-03-19,app_open,2024-02-22,26
U07127,2024-02-22,2024-03-23,app_open,2024-02-22,30
U07128,2024-02-06,2024-02-26,app_open,2024-02-06,20
U07129,2024-01-09,2024-01-22,app_open,2024-01-09,13
U07129,2024-01-09,2024-02-03,app_open,2024-01-09,25
U07129,2024-01-09,2024-02-04,app_open,2024-01-09,26
U07130,2024-01-15,2024-01-18,app_open,2024-01-15,3
U07130,2024-01-15,2024-01-26,app_open,2024-01-15,11
U07130,2024-01-15,2024-02-02,app_open,2024-01-15,18
U07131,2024-01-03,2024-01-03,app_open,2024-01-03,0
U07131,2024-01-03,2024-01-03,app_open,2024-01-03,0
U07131,2024-01-03,2024-01-05,app_open,2024-01-03,2
U07131,2024-01-03,2024-01-16,app_open,2024-01-03,13
U07131,2024-01-03,2024-01-28,app_open,2024-01-03,25
U07131,2024-01-03,2024-02-01,app_open,2024-01-03,29
U07132,2024-03-10,2024-03-16,app_open,2024-03-10,6
U07132,2024-03-10,2024-04-08,app_open,2024-03-10,29
U07133,2024-01-17,2024-01-24,app_open,2024-01-17,7
U07133,2024-01-17,2024-01-25,app_open,2024-01-17,8
U07133,2024-01-17,2024-02-01,app_open,2024-01-17,15
U07133,2024-01-17,2024-02-08,app_open,2024-01-17,22
U07134,2024-01-26,2024-01-30,app_open,2024-01-26,4
U07134,2024-01-26,2024-02-05,app_open,2024-01-26,10
U07134,2024-01-26,2024-02-12,app_open,2024-01-26,17
U07135,2024-01-21,2024-01-23,app_open,2024-01-21,2
U07135,2024-01-21,2024-02-01,app_open,2024-01-21,11
U07135,2024-01-21,2024-02-11,app_open,2024-01-21,21
U07135,2024-01-21,2024-02-13,app_open,2024-01-21,23
U07136,2024-03-12,2024-03-13,app_open,2024-03-12,1
U07136,2024-03-12,2024-03-16,app_open,2024-03-12,4
U07136,2024-03-12,2024-04-09,app_open,2024-03-12,28
U07137,2024-01-21,2024-01-25,app_open,2024-01-21,4
U07137,2024-01-21,2024-01-31,app_open,2024-01-21,10
U07137,2024-01-21,2024-02-19,app_open,2024-01-21,29
U07138,2024-01-11,2024-01-28,app_open,2024-01-11,17
U07138,2024-01-11,2024-02-03,app_open,2024-01-11,23
U07139,2024-02-07,2024-02-11,app_open,2024-02-07,4
U07139,2024-02-07,2024-02-17,app_open,2024-02-07,10
U07139,2024-02-07,2024-03-04,app_open,2024-02-07,26
U07140,2024-03-12,2024-03-28,app_open,2024-03-12,16
U07140,2024-03-12,2024-03-30,app_open,2024-03-12,18
U07140,2024-03-12,2024-03-31,app_open,2024-03-12,19
U07141,2024-03-28,2024-03-30,app_open,2024-03-28,2
U07141,2024-03-28,2024-03-31,app_open,2024-03-28,3
U07141,2024-03-28,2024-04-11,app_open,2024-03-28,14
U07141,2024-03-28,2024-04-25,app_open,2024-03-28,28
U07142,2024-02-04,2024-02-08,app_open,2024-02-04,4
U07142,2024-02-04,2024-02-22,app_open,2024-02-04,18
U07142,2024-02-04,2024-02-26,app_open,2024-02-04,22
U07143,2024-01-14,2024-01-21,app_open,2024-01-14,7
U07143,2024-01-14,2024-02-07,app_open,2024-01-14,24
U07144,2024-01-14,2024-02-12,app_open,2024-01-14,29
U07145,2024-01-10,2024-01-11,app_open,2024-01-10,1
U07145,2024-01-10,2024-01-13,app_open,2024-01-10,3
U07145,2024-01-10,2024-01-13,app_open,2024-01-10,3
U07145,2024-01-10,2024-01-24,app_open,2024-01-10,14
U07145,2024-01-10,2024-02-05,app_open,2024-01-10,26
U07146,2024-01-12,2024-01-16,app_open,2024-01-12,4
U07147,2024-02-07,2024-02-29,app_open,2024-02-07,22
U07147,2024-02-07,2024-03-01,app_open,2024-02-07,23
U07147,2024-02-07,2024-03-02,app_open,2024-02-07,24
U07148,2024-02-03,2024-02-05,app_open,2024-02-03,2
U07148,2024-02-03,2024-02-25,app_open,2024-02-03,22
U07148,2024-02-03,2024-02-25,app_open,2024-02-03,22
U07149,2024-02-10,2024-02-11,app_open,2024-02-10,1
U07149,2024-02-10,2024-02-21,app_open,2024-02-10,11
U07149,2024-02-10,2024-02-25,app_open,2024-02-10,15
U07149,2024-02-10,2024-03-02,app_open,2024-02-10,21
U07149,2024-02-10,2024-03-06,app_open,2024-02-10,25
U07150,2024-01-10,2024-01-22,app_open,2024-01-10,12
U07150,2024-01-10,2024-01-30,app_open,2024-01-10,20
U07150,2024-01-10,2024-02-08,app_open,2024-01-10,29
U07150,2024-01-10,2024-02-09,app_open,2024-01-10,30
U07151,2024-01-17,2024-01-18,app_open,2024-01-17,1
U07151,2024-01-17,2024-02-06,app_open,2024-01-17,20
U07151,2024-01-17,2024-02-09,app_open,2024-01-17,23
U07151,2024-01-17,2024-02-11,app_open,2024-01-17,25
U07151,2024-01-17,2024-02-11,app_open,2024-01-17,25
U07151,2024-01-17,2024-02-14,app_open,2024-01-17,28
U07152,2024-01-17,2024-01-17,app_open,2024-01-17,0
U07152,2024-01-17,2024-01-28,app_open,2024-01-17,11
U07153,2024-03-07,2024-03-20,app_open,2024-03-07,13
U07153,2024-03-07,2024-03-21,app_open,2024-03-07,14
U07153,2024-03-07,2024-03-23,app_open,2024-03-07,16
U07153,2024-03-07,2024-03-30,app_open,2024-03-07,23
U07153,2024-03-07,2024-04-05,app_open,2024-03-07,29
U07154,2024-03-02,2024-03-10,app_open,2024-03-02,8
U07154,2024-03-02,2024-03-16,app_open,2024-03-02,14
U07154,2024-03-02,2024-03-23,app_open,2024-03-02,21
U07154,2024-03-02,2024-03-31,app_open,2024-03-02,29
U07155,2024-01-01,2024-01-26,app_open,2024-01-01,25
U07156,2024-01-12,2024-01-28,app_open,2024-01-12,16
U07156,2024-01-12,2024-01-30,app_open,2024-01-12,18
U07156,2024-01-12,2024-01-30,app_open,2024-01-12,18
U07156,2024-01-12,2024-02-11,app_open,2024-01-12,30
U07157,2024-01-04,2024-01-20,app_open,2024-01-04,16
U07158,2024-02-11,2024-02-26,app_open,2024-02-11,15
U07158,2024-02-11,2024-03-06,app_open,2024-02-11,24
U07159,2024-01-13,2024-02-02,app_open,2024-01-13,20
U07160,2024-03-25,2024-04-07,app_open,2024-03-25,13
U07161,2024-03-26,2024-03-28,app_open,2024-03-26,2
U07161,2024-03-26,2024-03-31,app_open,2024-03-26,5
U07162,2024-01-04,2024-01-06,app_open,2024-01-04,2
U07162,2024-01-04,2024-01-08,app_open,2024-01-04,4
U07162,2024-01-04,2024-01-13,app_open,2024-01-04,9
U07162,2024-01-04,2024-01-24,app_open,2024-01-04,20
U07163,2024-03-22,2024-03-29,app_open,2024-03-22,7
U07163,2024-03-22,2024-04-19,app_open,2024-03-22,28
U07164,2024-03-09,2024-03-19,app_open,2024-03-09,10
U07164,2024-03-09,2024-03-27,app_open,2024-03-09,18
U07164,2024-03-09,2024-03-29,app_open,2024-03-09,20
U07164,2024-03-09,2024-04-04,app_open,2024-03-09,26
U07164,2024-03-09,2024-04-08,app_open,2024-03-09,30
U07165,2024-01-19,2024-01-19,app_open,2024-01-19,0
U07165,2024-01-19,2024-01-21,app_open,2024-01-19,2
U07165,2024-01-19,2024-02-01,app_open,2024-01-19,13
U07165,2024-01-19,2024-02-01,app_open,2024-01-19,13
U07165,2024-01-19,2024-02-07,app_open,2024-01-19,19
U07165,2024-01-19,2024-02-11,app_open,2024-01-19,23
U07166,2024-01-02,2024-01-02,app_open,2024-01-02,0
U07166,2024-01-02,2024-01-22,app_open,2024-01-02,20
U07167,2024-01-12,2024-02-01,app_open,2024-01-12,20
U07167,2024-01-12,2024-02-10,app_open,2024-01-12,29
U07167,2024-01-12,2024-02-10,app_open,2024-01-12,29
U07168,2024-03-21,2024-03-26,app_open,2024-03-21,5
U07168,2024-03-21,2024-04-10,app_open,2024-03-21,20
U07168,2024-03-21,2024-04-12,app_open,2024-03-21,22
U07168,2024-03-21,2024-04-13,app_open,2024-03-21,23
U07168,2024-03-21,2024-04-19,app_open,2024-03-21,29
U07169,2024-03-14,2024-03-26,app_open,2024-03-14,12
U07169,2024-03-14,2024-04-13,app_open,2024-03-14,30
U07170,2024-01-06,2024-01-14,app_open,2024-01-06,8
U07170,2024-01-06,2024-01-14,app_open,2024-01-06,8
U07170,2024-01-06,2024-01-16,app_open,2024-01-06,10
U07170,2024-01-06,2024-01-18,app_open,2024-01-06,12
U07171,2024-01-08,2024-01-11,app_open,2024-01-08,3
U07171,2024-01-08,2024-01-20,app_open,2024-01-08,12
U07171,2024-01-08,2024-01-24,app_open,2024-01-08,16
U07171,2024-01-08,2024-01-27,app_open,2024-01-08,19
U07171,2024-01-08,2024-01-31,app_open,2024-01-08,23
U07172,2024-02-20,2024-03-01,app_open,2024-02-20,10
U07173,2024-01-11,2024-01-11,app_open,2024-01-11,0
U07173,2024-01-11,2024-01-13,app_open,2024-01-11,2
U07173,2024-01-11,2024-01-13,app_open,2024-01-11,2
U07173,2024-01-11,2024-01-17,app_open,2024-01-11,6
U07173,2024-01-11,2024-01-19,app_open,2024-01-11,8
U07174,2024-03-03,2024-03-05,app_open,2024-03-03,2
U07174,2024-03-03,2024-03-20,app_open,2024-03-03,17
U07174,2024-03-03,2024-03-29,app_open,2024-03-03,26
U07175,2024-02-26,2024-03-01,app_open,2024-02-26,4
U07175,2024-02-26,2024-03-06,app_open,2024-02-26,9
U07175,2024-02-26,2024-03-09,app_open,2024-02-26,12
U07175,2024-02-26,2024-03-27,app_open,2024-02-26,30
U07176,2024-01-12,2024-01-22,app_open,2024-01-12,10
U07177,2024-03-13,2024-03-16,app_open,2024-03-13,3
U07177,2024-03-13,2024-03-20,app_open,2024-03-13,7
U07177,2024-03-13,2024-03-25,app_open,2024-03-13,12
U07177,2024-03-13,2024-04-07,app_open,2024-03-13,25
U07177,2024-03-13,2024-04-11,app_open,2024-03-13,29
U07178,2024-01-02,2024-01-07,app_open,2024-01-02,5
U07178,2024-01-02,2024-01-08,app_open,2024-01-02,6
U07178,2024-01-02,2024-01-13,app_open,2024-01-02,11
U07178,2024-01-02,2024-01-22,app_open,2024-01-02,20
U07179,2024-01-08,2024-01-09,app_open,2024-01-08,1
U07179,2024-01-08,2024-01-14,app_open,2024-01-08,6
U07179,2024-01-08,2024-01-17,app_open,2024-01-08,9
U07180,2024-01-11,2024-01-23,app_open,2024-01-11,12
U07180,2024-01-11,2024-01-24,app_open,2024-01-11,13
U07181,2024-02-22,2024-02-25,app_open,2024-02-22,3
U07181,2024-02-22,2024-03-04,app_open,2024-02-22,11
U07181,2024-02-22,2024-03-08,app_open,2024-02-22,15
U07181,2024-02-22,2024-03-22,app_open,2024-02-22,29
U07182,2024-01-10,2024-01-13,app_open,2024-01-10,3
U07182,2024-01-10,2024-01-18,app_open,2024-01-10,8
U07182,2024-01-10,2024-01-21,app_open,2024-01-10,11
U07182,2024-01-10,2024-01-26,app_open,2024-01-10,16
U07182,2024-01-10,2024-02-08,app_open,2024-01-10,29
U07183,2024-03-25,2024-04-02,app_open,2024-03-25,8
U07183,2024-03-25,2024-04-04,app_open,2024-03-25,10
U07183,2024-03-25,2024-04-13,app_open,2024-03-25,19
U07184,2024-03-24,2024-04-09,app_open,2024-03-24,16
U07185,2024-01-08,2024-01-28,app_open,2024-01-08,20
U07186,2024-02-05,2024-02-11,app_open,2024-02-05,6
U07186,2024-02-05,2024-02-12,app_open,2024-02-05,7
U07186,2024-02-05,2024-02-17,app_open,2024-02-05,12
U07186,2024-02-05,2024-03-05,app_open,2024-02-05,29
U07187,2024-03-16,2024-03-17,app_open,2024-03-16,1
U07188,2024-01-14,2024-01-26,app_open,2024-01-14,12
U07189,2024-02-23,2024-03-06,app_open,2024-02-23,12
U07189,2024-02-23,2024-03-07,app_open,2024-02-23,13
U07189,2024-02-23,2024-03-08,app_open,2024-02-23,14
U07190,2024-03-25,2024-04-12,app_open,2024-03-25,18
U07191,2024-03-26,2024-04-01,app_open,2024-03-26,6
U07191,2024-03-26,2024-04-23,app_open,2024-03-26,28
