user_id,install_date,event_date,event_type
U08346,2024-02-29,2024-03-08,app_open
U08346,2024-02-29,2024-03-11,app_open
U08347,2024-02-10,2024-03-06,app_open
U08347,2024-02-10,2024-03-04,app_open
U08347,2024-02-10,2024-02-21,app_open
U08347,2024-02-10,2024-03-03,app_open
U08348,2024-02-02,2024-02-23,app_open
U08348,2024-02-02,2024-02-05,app_open
U08349,2024-03-23,2024-03-30,app_open
U08350,2024-03-23,2024-04-08,app_open
U08350,2024-03-23,2024-03-23,app_open
U08351,2024-01-16,2024-01-28,app_open
U08352,2024-01-23,2024-01-29,app_open
U08352,2024-01-23,2024-02-05,app_open
U08353,2024-01-07,2024-01-29,app_open
U08353,2024-01-07,2024-02-06,app_open
U08353,2024-01-07,2024-01-28,app_open
U08353,2024-01-07,2024-01-18,app_open
U08354,2024-01-26,2024-01-28,app_open
U08355,2024-01-12,2024-01-31,app_open
U08355,2024-01-12,2024-02-06,app_open
U08355,2024-01-12,2024-01-24,app_open
U08356,2024-03-12,2024-03-22,app_open
U08356,2024-03-12,2024-03-14,app_open
U08356,2024-03-12,2024-03-28,app_open
U08357,2024-01-05,2024-01-05,app_open
U08357,2024-01-05,2024-02-03,app_open
U08357,2024-01-05,2024-01-21,app_open
U08357,2024-01-05,2024-01-14,app_open
U08358,2024-03-09,2024-03-09,app_open
U08358,2024-03-09,2024-03-16,app_open
U08358,2024-03-09,2024-03-25,app_open
U08358,2024-03-09,2024-03-27,app_open
U08358,2024-03-09,2024-03-17,app_open
U08359,2024-02-18,2024-02-26,app_open
U08359,2024-02-18,2024-02-28,app_open
U08359,2024-02-18,2024-03-10,app_open
U08360,2024-01-26,2024-02-11,app_open
U08360,2024-01-26,2024-02-06,app_open
U08360,2024-01-26,2024-01-31,app_open
U08360,2024-01-26,2024-02-18,app_open
U08360,2024-01-26,2024-02-17,app_open
U08361,2024-01-05,2024-01-05,app_open
U08362,2024-01-22,2024-02-13,app_open
U08362,2024-01-22,2024-02-03,app_open
U08362,2024-01-22,2024-01-29,app_open
U08363,2024-03-19,2024-04-15,app_open
U08363,2024-03-19,2024-04-17,app_open
U08363,2024-03-19,2024-04-08,app_open
U08363,2024-03-19,2024-04-12,app_open
U08364,2024-01-13,2024-01-25,app_open
U08364,2024-01-13,2024-01-26,app_open
U08364,2024-01-13,2024-02-04,app_open
U08364,2024-01-13,2024-01-19,app_open
U08364,2024-01-13,2024-02-12,app_open
U08365,2024-01-28,2024-02-08,app_open
U08365,2024-01-28,2024-02-04,app_open
U08365,2024-01-28,2024-02-24,app_open
U08365,2024-01-28,2024-01-30,app_open
U08366,2024-02-02,2024-02-18,app_open
U08366,2024-02-02,2024-02-18,app_open
U08366,2024-02-02,2024-02-12,app_open
U08366,2024-02-02,2024-02-24,app_open
U08366,2024-02-02,2024-02-27,app_open
U08366,2024-02-02,2024-02-28,app_open
U08366,2024-02-02,2024-02-13,app_open
U08366,2024-02-02,2024-02-16,app_open
U08367,2024-01-23,2024-02-15,app_open
U08367,2024-01-23,2024-01-28,app_open
U08368,2024-01-18,2024-01-31,app_open
U08368,2024-01-18,2024-01-18,app_open
U08368,2024-01-18,2024-02-12,app_open
U08368,2024-01-18,2024-02-06,app_open
U08369,2024-01-30,2024-01-30,app_open
U08369,2024-01-30,2024-02-17,app_open
U08369,2024-01-30,2024-02-15,app_open
U08370,2024-01-26,2024-02-11,app_open
U08370,2024-01-26,2024-02-05,app_open
U08370,2024-01-26,2024-02-16,app_open
U08370,2024-01-26,2024-02-02,app_open
U08371,2024-01-16,2024-01-23,app_open
U08371,2024-01-16,2024-01-20,app_open
U08371,2024-01-16,2024-02-01,app_open
U08372,2024-03-17,2024-03-26,app_open
U08373,2024-02-08,2024-02-27,app_open
U08373,2024-02-08,2024-03-02,app_open
U08373,2024-02-08,2024-03-05,app_open
U08374,2024-02-02,2024-02-19,app_open
U08375,2024-01-26,2024-02-25,app_open
U08375,2024-01-26,2024-02-01,app_open
U08375,2024-01-26,2024-02-15,app_open
U08375,2024-01-26,2024-02-16,app_open
U08375,2024-01-26,2024-02-11,app_open
U08375,2024-01-26,2024-01-28,app_open
U08376,2024-02-17,2024-03-06,app_open
U08376,2024-02-17,2024-02-22,app_open
U08377,2024-03-05,2024-04-01,app_open
U08377,2024-03-05,2024-03-28,app_open
U08377,2024-03-05,2024-03-06,app_open
U08377,2024-03-05,2024-03-31,app_open
U08377,2024-03-05,2024-03-28,app_open
U08377,2024-03-05,2024-03-26,app_open
U08378,2024-02-07,2024-02-13,app_open
U08378,2024-02-07,2024-02-18,app_open
U08378,2024-02-07,2024-02-12,app_open
U08379,2024-01-02,2024-01-15,app_open
U08380,2024-01-06,2024-01-30,app_open
U08380,2024-01-06,2024-02-03,app_open
U08380,2024-01-06,2024-01-29,app_open
U08381,2024-02-15,2024-02-19,app_open
U08382,2024-02-19,2024-03-04,app_open
U08382,2024-02-19,2024-02-22,app_open
U08383,2024-02-07,2024-02-28,app_open
U08384,2024-03-28,2024-04-11,app_open
U08385,2024-01-18,2024-02-03,app_open
U08385,2024-01-18,2024-01-28,app_open
U08385,2024-01-18,2024-01-25,app_open
U08385,2024-01-18,2024-02-09,app_open
U08386,2024-01-27,2024-02-20,app_open
U08386,2024-01-27,2024-02-08,app_open
U08386,2024-01-27,2024-02-19,app_open
U08386,2024-01-27,2024-02-12,app_open
U08387,2024-02-10,2024-03-07,app_open
U08387,2024-02-10,2024-03-05,app_open
U08387,2024-02-10,2024-02-26,app_open
U08387,2024-02-10,2024-02-10,app_open
U08387,2024-02-10,2024-03-07,app_open
U08388,2024-03-12,2024-04-04,app_open
U08388,2024-03-12,2024-03-12,app_open
U08389,2024-03-14,2024-04-07,app_open
U08389,2024-03-14,2024-03-27,app_open
U08389,2024-03-14,2024-04-01,app_open
U08389,2024-03-14,2024-03-21,app_open
U08389,2024-03-14,2024-04-06,app_open
U08389,2024-03-14,2024-04-05,app_open
U08390,2024-01-17,2024-01-29,app_open
U08391,2024-03-02,2024-03-07,app_open
U08391,2024-03-02,2024-03-03,app_open
U08391,2024-03-02,2024-03-03,app_open
U08392,2024-01-29,2024-02-21,app_open
U08392,2024-01-29,2024-02-05,app_open
U08392,2024-01-29,2024-02-28,app_open
U08393,2024-02-27,2024-03-23,app_open
U08393,2024-02-27,2024-03-03,app_open
U08393,2024-02-27,2024-03-12,app_open
U08393,2024-02-27,2024-03-21,app_open
U08394,2024-03-10,2024-03-15,app_open
U08394,2024-03-10,2024-03-15,app_open
U08395,2024-03-18,2024-03-30,app_open
U08396,2024-01-22,2024-02-11,app_open
U08397,2024-01-06,2024-01-10,app_open
U08397,2024-01-06,2024-01-18,app_open
U08398,2024-01-26,2024-02-04,app_open
U08398,2024-01-26,2024-02-06,app_open
U08399,2024-02-08,2024-02-22,app_open
U08399,2024-02-08,2024-02-23,app_open
U08399,2024-02-08,2024-03-07,app_open
U08400,2024-01-12,2024-01-13,app_open
U08401,2024-01-14,2024-02-08,app_open
U08401,2024-01-14,2024-02-08,app_open
U08401,2024-01-14,2024-01-30,app_open
U08401,2024-01-14,2024-01-18,app_open
U08401,2024-01-14,2024-02-09,app_open
U08402,2024-01-22,2024-01-26,app_open
U08403,2024-02-20,2024-03-01,app_open
U08403,2024-02-20,2024-02-28,app_open
U08403,2024-02-20,2024-02-23,app_open
U08403,2024-02-20,2024-03-07,app_open
U08403,2024-02-20,2024-03-05,app_open
U08404,2024-01-23,2024-01-24,app_open
U08404,2024-01-23,2024-01-28,app_open
U08405,2024-02-17,2024-02-21,app_open
U08405,2024-02-17,2024-03-15,app_open
U08405,2024-02-17,2024-03-11,app_open
U08406,2024-03-11,2024-04-01,app_open
U08406,2024-03-11,2024-03-18,app_open
U08407,2024-02-19,2024-02-23,app_open
U08408,2024-03-29,2024-04-02,app_open
U08409,2024-01-13,2024-01-31,app_open
U08409,2024-01-13,2024-01-18,app_open
U08409,2024-01-13,2024-02-12,app_open
U08410,2024-03-25,2024-03-27,app_open
U08410,2024-03-25,2024-04-18,app_open
U08410,2024-03-25,2024-03-27,app_open
U08410,2024-03-25,2024-04-10,app_open
U08410,2024-03-25,2024-04-06,app_open
U08410,2024-03-25,2024-04-14,app_open
U08411,2024-01-10,2024-01-10,app_open
U08411,2024-01-10,2024-01-13,app_open
U08411,2024-01-10,2024-01-28,app_open
U08411,2024-01-10,2024-01-15,app_open
U08412,2024-02-24,2024-03-15,app_open
U08412,2024-02-24,2024-03-02,app_open
U08413,2024-01-09,2024-01-25,app_open
U08413,2024-01-09,2024-01-12,app_open
U08414,2024-03-19,2024-04-06,app_open
U08415,2024-02-21,2024-03-19,app_open
U08415,2024-02-21,2024-03-02,app_open
U08415,2024-02-21,2024-03-19,app_open
U08415,2024-02-21,2024-03-21,app_open
U08415,2024-02-21,2024-02-29,app_open
U08416,2024-01-02,2024-01-27,app_open
U08416,2024-01-02,2024-01-12,app_open
U08416,2024-01-02,2024-01-16,app_open
U08417,2024-01-25,2024-02-24,app_open
U08417,2024-01-25,2024-02-08,app_open
U08418,2024-01-13,2024-01-17,app_open
U08418,2024-01-13,2024-02-11,app_open
U08418,2024-01-13,2024-02-11,app_open
U08418,2024-01-13,2024-02-12,app_open
U08419,2024-02-20,2024-03-05,app_open
U08419,2024-02-20,2024-03-10,app_open
U08419,2024-02-20,2024-03-12,app_open
U08419,2024-02-20,2024-02-29,app_open
U08420,2024-02-27,2024-03-08,app_open
U08420,2024-02-27,2024-03-08,app_open
U08420,2024-02-27,2024-03-05,app_open
U08420,2024-02-27,2024-03-07,app_open
U08420,2024-02-27,2024-03-26,app_open
U08420,2024-02-27,2024-03-06,app_open
U08421,2024-02-03,2024-02-08,app_open
U08421,2024-02-03,2024-02-27,app_open
U08421,2024-02-03,2024-02-15,app_open
U08421,2024-02-03,2024-02-15,app_open
U08422,2024-02-04,2024-03-05,app_open
U08422,2024-02-04,2024-02-14,app_open
U08422,2024-02-04,2024-03-02,app_open
U08423,2024-01-03,2024-01-04,app_open
U08423,2024-01-03,2024-01-28,app_open
U08423,2024-01-03,2024-01-07,app_open
U08424,2024-02-28,2024-03-10,app_open
U08425,2024-03-10,2024-03-19,app_open
U08425,2024-03-10,2024-04-03,app_open
U08425,2024-03-10,2024-03-29,app_open
U08425,2024-03-10,2024-03-15,app_open
U08425,2024-03-10,2024-03-14,app_open
U08426,2024-02-17,2024-02-22,app_open
U08426,2024-02-17,2024-02-28,app_open
U08426,2024-02-17,2024-03-05,app_open
U08426,2024-02-17,2024-02-25,app_open
U08427,2024-03-04,2024-03-22,app_open
U08427,2024-03-04,2024-03-22,app_open
U08427,2024-03-04,2024-04-02,app_open
U08428,2024-01-19,2024-02-04,app_open
U08428,2024-01-19,2024-02-10,app_open
U08428,2024-01-19,2024-02-14,app_open
U08429,2024-03-07,2024-03-10,app_open
U08429,2024-03-07,2024-03-30,app_open
U08430,2024-03-22,2024-04-05,app_open
U08430,2024-03-22,2024-04-02,app_open
U08430,2024-03-22,2024-04-05,app_open
U08430,2024-03-22,2024-03-27,app_open
U08431,2024-03-13,2024-03-24,app_open
U08431,2024-03-13,2024-04-03,app_open
U08431,2024-03-13,2024-03-31,app_open
U08432,2024-03-16,2024-03-19,app_open
U08432,2024-03-16,2024-04-08,app_open
U08432,2024-03-16,2024-04-12,app_open
U08432,2024-03-16,2024-04-09,app_open
U08433,2024-01-05,2024-01-27,app_open
U08433,2024-01-05,2024-02-02,app_open
U08433,2024-01-05,2024-02-03,app_open
U08434,2024-03-07,2024-03-24,app_open
U08434,2024-03-07,2024-04-05,app_open
U08435,2024-01-11,2024-02-10,app_open
U08436,2024-03-08,2024-03-10,app_open
U08436,2024-03-08,2024-03-12,app_open
U08436,2024-03-08,2024-03-31,app_open
U08436,2024-03-08,2024-03-21,app_open
U08436,2024-03-08,2024-03-17,app_open
U08436,2024-03-08,2024-03-13,app_open
U08436,2024-03-08,2024-03-17,app_open
U08437,2024-03-09,2024-03-28,app_open
U08437,2024-03-09,2024-04-08,app_open
U08437,2024-03-09,2024-04-03,app_open
U08438,2024-01-01,2024-01-24,app_open
U08438,2024-01-01,2024-01-08,app_open
U08439,2024-03-31,2024-04-05,app_open
U08439,2024-03-31,2024-04-15,app_open
U08439,2024-03-31,2024-04-16,app_open
U08440,2024-03-03,2024-03-31,app_open
U08440,2024-03-03,2024-03-29,app_open
U08440,2024-03-03,2024-03-11,app_open
U08440,2024-03-03,2024-03-22,app_open
U08440,2024-03-03,2024-03-12,app_open
U08440,2024-03-03,2024-03-20,app_open
U08440,2024-03-03,2024-03-16,app_open
U08441,2024-01-29,2024-02-27,app_open
U08441,2024-01-29,2024-02-08,app_open
U08441,2024-01-29,2024-02-17,app_open
U08441,2024-01-29,2024-02-20,app_open
U08441,2024-01-29,2024-02-15,app_open
U08442,2024-03-22,2024-03-30,app_open
U08442,2024-03-22,2024-03-25,app_open
U08443,2024-01-12,2024-02-09,app_open
U08443,2024-01-12,2024-01-27,app_open
U08444,2024-03-17,2024-03-17,app_open
U08445,2024-02-10,2024-02-26,app_open
U08445,2024-02-10,2024-02-21,app_open
U08445,2024-02-10,2024-02-22,app_open
U08445,2024-02-10,2024-02-20,app_open
U08446,2024-01-02,2024-01-18,app_open
U08446,2024-01-02,2024-01-23,app_open
U08446,2024-01-02,2024-01-08,app_open
U08446,2024-01-02,2024-01-08,app_open
U08447,2024-02-06,2024-03-02,app_open
U08448,2024-02-14,2024-02-21,app_open
U08449,2024-03-20,2024-04-08,app_open
U08449,2024-03-20,2024-04-08,app_open
U08450,2024-02-17,2024-02-24,app_open
U08450,2024-02-17,2024-02-19,app_open
U08451,2024-01-24,2024-01-29,app_open
U08451,2024-01-24,2024-01-30,app_open
U08451,2024-01-24,2024-02-16,app_open
U08451,2024-01-24,2024-02-12,app_open
U08452,2024-01-22,2024-01-28,app_open
U08452,2024-01-22,2024-02-14,app_open
U08453,2024-01-11,2024-01-25,app_open
U08454,2024-02-27,2024-03-18,app_open
U08454,2024-02-27,2024-03-01,app_open
U08454,2024-02-27,2024-03-09,app_open
U08454,2024-02-27,2024-03-08,app_open
U08455,2024-02-15,2024-02-18,app_open
U08455,2024-02-15,2024-02-16,app_open
U08455,2024-02-15,2024-03-03,app_open
U08456,2024-01-29,2024-02-22,app_open
U08456,2024-01-29,2024-02-26,app_open
U08457,2024-02-04,2024-02-12,app_open
U08458,2024-01-15,2024-01-15,app_open
U08458,2024-01-15,2024-02-05,app_open
U08458,2024-01-15,2024-02-05,app_open
U08458,2024-01-15,2024-02-10,app_open
U08458,2024-01-15,2024-01-30,app_open
U08459,2024-02-29,2024-02-29,app_open
U08459,2024-02-29,2024-03-16,app_open
U08460,2024-02-11,2024-03-08,app_open
U08460,2024-02-11,2024-03-10,app_open
U08460,2024-02-11,2024-03-03,app_open
U08461,2024-02-12,2024-02-26,app_open
U08461,2024-02-12,2024-02-15,app_open
U08461,2024-02-12,2024-02-24,app_open
U08462,2024-03-20,2024-03-22,app_open
U08462,2024-03-20,2024-03-24,app_open
U08462,2024-03-20,2024-03-25,app_open
U08463,2024-03-14,2024-04-11,app_open
U08463,2024-03-14,2024-03-28,app_open
U08463,2024-03-14,2024-03-22,app_open
U08463,2024-03-14,2024-03-23,app_open
U08463,2024-03-14,2024-03-31,app_open
U08463,2024-03-14,2024-04-12,app_open
U08463,2024-03-14,2024-04-11,app_open
U08464,2024-02-18,2024-02-24,app_open
U08464,2024-02-18,2024-03-13,app_open
U08464,2024-02-18,2024-03-18,app_open
U08464,2024-02-18,2024-03-09,app_open
U08464,2024-02-18,2024-03-15,app_open
U08464,2024-02-18,2024-03-03,app_open
U08464,2024-02-18,2024-03-15,app_open
U08465,2024-03-04,2024-03-18,app_open
U08466,2024-02-01,2024-02-04,app_open
U08467,2024-03-04,2024-03-16,app_open
U08467,2024-03-04,2024-03-15,app_open
U08467,2024-03-04,2024-03-13,app_open
U08468,2024-01-02,2024-01-12,app_open
U08468,2024-01-02,2024-01-07,app_open
U08468,2024-01-02,2024-01-10,app_open
U08468,2024-01-02,2024-01-13,app_open
U08468,2024-01-02,2024-01-30,app_open
U08469,2024-01-24,2024-02-11,app_open
U08469,2024-01-24,2024-02-21,app_open
U08469,2024-01-24,2024-02-14,app_open
U08469,2024-01-24,2024-02-06,app_open
U08469,2024-01-24,2024-01-27,app_open
U08470,2024-03-27,2024-03-29,app_open
U08470,2024-03-27,2024-03-30,app_open
U08470,2024-03-27,2024-04-16,app_open
U08470,2024-03-27,2024-04-16,app_open
U08471,2024-03-06,2024-03-27,app_open
U08471,2024-03-06,2024-03-22,app_open
U08471,2024-03-06,2024-03-30,app_open
U08472,2024-02-07,2024-03-03,app_open
U08472,2024-02-07,2024-02-07,app_open
U08472,2024-02-07,2024-02-27,app_open
U08472,2024-02-07,2024-02-09,app_open
U08472,2024-02-07,2024-02-16,app_open
U08472,2024-02-07,2024-03-04,app_open
U08473,2024-01-31,2024-02-20,app_open
U08473,2024-01-31,2024-02-25,app_open
U08473,2024-01-31,2024-02-23,app_open
U08473,2024-01-31,2024-02-21,app_open
U08474,2024-01-26,2024-02-16,app_open
U08474,2024-01-26,2024-01-26,app_open
U08474,2024-01-26,2024-02-11,app_open
U08474,2024-01-26,2024-02-14,app_open
U08474,2024-01-26,2024-02-24,app_open
U08475,2024-01-29,2024-02-25,app_open
U08475,2024-01-29,2024-02-25,app_open
U08475,2024-01-29,2024-02-18,app_open
U08475,2024-01-29,2024-02-07,app_open
U08476,2024-03-07,2024-03-18,app_open
U08477,2024-03-18,2024-03-22,app_open
U08477,2024-03-18,2024-04-05,app_open
U08477,2024-03-18,2024-04-08,app_open
U08478,2024-01-25,2024-02-08,app_open
U08479,2024-02-17,2024-03-11,app_open
U08479,2024-02-17,2024-03-02,app_open
U08479,2024-02-17,2024-03-11,app_open
U08479,2024-02-17,2024-03-06,app_open
U08479,2024-02-17,2024-03-07,app_open
U08480,2024-03-05,2024-03-15,app_open
U08481,2024-02-22,2024-02-29,app_open
U08481,2024-02-22,2024-03-13,app_open
U08481,2024-02-22,2024-03-08,app_open
U08481,2024-02-22,2024-03-04,app_open
U08481,2024-02-22,2024-02-25,app_open
U08481,2024-02-22,2024-02-26,app_open
U08481,2024-02-22,2024-03-19,app_open
U08481,2024-02-22,2024-02-28,app_open
U08482,2024-03-07,2024-04-05,app_open
U08483,2024-03-30,2024-04-06,app_open
U08484,2024-01-18,2024-02-13,app_open
U08484,2024-01-18,2024-02-02,app_open
U08484,2024-01-18,2024-01-20,app_open
U08484,2024-01-18,2024-02-01,app_open
U08484,2024-01-18,2024-02-16,app_open
U08485,2024-01-09,2024-01-24,app_open
U08485,2024-01-09,2024-01-30,app_open
U08485,2024-01-09,2024-01-27,app_open
U08485,2024-01-09,2024-01-17,app_open
U08486,2024-02-07,2024-02-24,app_open
U08486,2024-02-07,2024-02-21,app_open
U08486,2024-02-07,2024-02-16,app_open
U08486,2024-02-07,2024-02-26,app_open
U08487,2024-03-27,2024-03-31,app_open
U08487,2024-03-27,2024-04-13,app_open
U08488,2024-01-21,2024-02-14,app_open
U08488,2024-01-21,2024-01-31,app_open
U08489,2024-03-05,2024-03-13,app_open
U08489,2024-03-05,2024-03-19,app_open
U08489,2024-03-05,2024-03-11,app_open
U08489,2024-03-05,2024-03-31,app_open
U08489,2024-03-05,2024-03-22,app_open
U08490,2024-01-21,2024-01-31,app_open
U08490,2024-01-21,2024-02-16,app_open
U08490,2024-01-21,2024-02-09,app_open
U08490,2024-01-21,2024-01-30,app_open
U08491,2024-01-27,2024-02-05,app_open
U08491,2024-01-27,2024-02-25,app_open
U08492,2024-03-10,2024-03-21,app_open
U08492,2024-03-10,2024-03-13,app_open
U08492,2024-03-10,2024-03-25,app_open
U08492,2024-03-10,2024-03-11,app_open
U08492,2024-03-10,2024-03-25,app_open
U08493,2024-02-13,2024-03-07,app_open
U08493,2024-02-13,2024-03-10,app_open
U08493,2024-02-13,2024-02-28,app_open
U08494,2024-01-28,2024-02-07,app_open
U08495,2024-02-14,2024-02-15,app_open
U08495,2024-02-14,2024-02-26,app_open
U08495,2024-02-14,2024-03-01,app_open
U08496,2024-01-17,2024-02-02,app_open
U08497,2024-02-09,2024-02-19,app_open
U08497,2024-02-09,2024-02-24,app_open
U08497,2024-02-09,2024-02-29,app_open
U08497,2024-02-09,2024-02-17,app_open
U08498,2024-01-03,2024-01-16,app_open
U08499,2024-03-16,2024-03-31,app_open
U08500,2024-03-16,2024-04-15,app_open
U08500,2024-03-16,2024-04-04,app_open
U08500,2024-03-16,2024-04-04,app_open
U08500,2024-03-16,2024-03-16,app_open
U08500,2024-03-16,2024-03-20,app_open
U08501,2024-03-06,2024-03-12,app_open
U08501,2024-03-06,2024-04-04,app_open
U08501,2024-03-06,2024-03-27,app_open
U08502,2024-02-15,2024-03-06,app_open
U08502,2024-02-15,2024-02-19,app_open
U08502,2024-02-15,2024-02-24,app_open
U08502,2024-02-15,2024-03-14,app_open
U08503,2024-03-26,2024-04-18,app_open
U08503,2024-03-26,2024-04-15,app_open
U08503,2024-03-26,2024-04-08,app_open
U08503,2024-03-26,2024-04-14,app_open
U08503,2024-03-26,2024-04-10,app_open
U08503,2024-03-26,2024-04-06,app_open
U08504,2024-03-27,2024-04-10,app_open
U08504,2024-03-27,2024-04-12,app_open
U08504,2024-03-27,2024-04-16,app_open
U08505,2024-01-30,2024-02-29,app_open
U08505,2024-01-30,2024-02-09,app_open
U08506,2024-03-09,2024-03-31,app_open
U08506,2024-03-09,2024-03-24,app_open
U08506,2024-03-09,2024-04-04,app_open
U08506,2024-03-09,2024-03-10,app_open
U08506,2024-03-09,2024-03-10,app_open
U08506,2024-03-09,2024-04-08,app_open
U08506,2024-03-09,2024-03-19,app_open
U08507,2024-01-09,2024-01-31,app_open
U08507,2024-01-09,2024-01-29,app_open
U08508,2024-03-25,2024-04-19,app_open
U08509,2024-01-11,2024-01-19,app_open
U08509,2024-01-11,2024-02-08,app_open
U08509,2024-01-11,2024-01-22,app_open
U08509,2024-01-11,2024-01-31,app_open
U08510,2024-03-09,2024-04-01,app_open
U08510,2024-03-09,2024-04-01,app_open
U08510,2024-03-09,2024-03-23,app_open
U08510,2024-03-09,2024-03-30,app_open
U08510,2024-03-09,2024-03-19,app_open
U08511,2024-03-31,2024-04-04,app_open
U08511,2024-03-31,2024-04-13,app_open
U08512,2024-03-06,2024-03-20,app_open
U08512,2024-03-06,2024-03-22,app_open
U08512,2024-03-06,2024-03-25,app_open
U08512,2024-03-06,2024-03-17,app_open
U08513,2024-03-28,2024-03-29,app_open
U08513,2024-03-28,2024-04-02,app_open
U08513,2024-03-28,2024-04-07,app_open
U08514,2024-01-31,2024-02-18,app_open
U08514,2024-01-31,2024-02-27,app_open
U08514,2024-01-31,2024-02-11,app_open
U08515,2024-02-02,2024-02-24,app_open
U08516,2024-02-08,2024-02-10,app_open
U08516,2024-02-08,2024-02-16,app_open
U08516,2024-02-08,2024-02-22,app_open
U08517,2024-02-15,2024-03-11,app_open
U08518,2024-02-06,2024-02-27,app_open
U08519,2024-02-29,2024-03-17,app_open
U08519,2024-02-29,2024-03-13,app_open
U08519,2024-02-29,2024-03-21,app_open
U08519,2024-02-29,2024-03-23,app_open
U08520,2024-01-31,2024-02-22,app_open
U08520,2024-01-31,2024-02-01,app_open
U08521,2024-01-11,2024-02-01,app_open
U08521,2024-01-11,2024-01-19,app_open
U08521,2024-01-11,2024-01-31,app_open
U08522,2024-03-27,2024-04-05,app_open
U08522,2024-03-27,2024-04-19,app_open
U08522,2024-03-27,2024-04-22,app_open
U08522,2024-03-27,2024-03-28,app_open
U08523,2024-01-02,2024-01-06,app_open
U08523,2024-01-02,2024-01-13,app_open
U08523,2024-01-02,2024-01-31,app_open
U08524,2024-01-27,2024-01-31,app_open
U08524,2024-01-27,2024-02-21,app_open
U08524,2024-01-27,2024-02-24,app_open
U08524,2024-01-27,2024-02-19,app_open
U08524,2024-01-27,2024-02-23,app_open
U08524,2024-01-27,2024-02-25,app_open
U08525,2024-01-02,2024-01-08,app_open
U08525,2024-01-02,2024-01-16,app_open
U08525,2024-01-02,2024-01-07,app_open
U08526,2024-01-21,2024-02-19,app_open
U08526,2024-01-21,2024-02-07,app_open
U08526,2024-01-21,2024-02-20,app_open
U08526,2024-01-21,2024-02-18,app_open
U08526,2024-01-21,2024-02-14,app_open
U08526,2024-01-21,2024-02-11,app_open
U08526,2024-01-21,2024-02-14,app_open
U08527,2024-02-27,2024-03-01,app_open
U08527,2024-02-27,2024-03-04,app_open
U08527,2024-02-27,2024-03-04,app_open
U08528,2024-01-05,2024-01-07,app_open
U08528,2024-01-05,2024-01-09,app_open
U08528,2024-01-05,2024-01-11,app_open
U08528,2024-01-05,2024-02-03,app_open
U08529,2024-02-21,2024-02-21,app_open
U08529,2024-02-21,2024-03-13,app_open
U08529,2024-02-21,2024-03-19,app_open
U08530,2024-02-14,2024-02-28,app_open
U08530,2024-02-14,2024-03-03,app_open
U08530,2024-02-14,2024-02-28,app_open
U08530,2024-02-14,2024-02-20,app_open
U08530,2024-02-14,2024-02-18,app_open
U08530,2024-02-14,2024-02-28,app_open
U08530,2024-02-14,2024-03-04,app_open
U08531,2024-03-25,2024-04-06,app_open
U08532,2024-01-20,2024-01-24,app_open
U08533,2024-03-01,2024-03-06,app_open
U08533,2024-03-01,2024-03-07,app_open
U08533,2024-03-01,2024-03-24,app_open
U08534,2024-02-07,2024-03-01,app_open
U08534,2024-02-07,2024-03-07,app_open
U08534,2024-02-07,2024-02-17,app_open
U08535,2024-01-20,2024-02-13,app_open
U08536,2024-01-25,2024-02-14,app_open
U08536,2024-01-25,2024-02-06,app_open
U08537,2024-01-02,2024-01-20,app_open
U08537,2024-01-02,2024-02-01,app_open
U08537,2024-01-02,2024-01-03,app_open
U08538,2024-02-01,2024-02-22,app_open
U08538,2024-02-01,2024-02-21,app_open
U08538,2024-02-01,2024-02-28,app_open
U08538,2024-02-01,2024-02-17,app_open
U08538,2024-02-01,2024-02-18,app_open
U08539,2024-01-26,2024-02-23,app_open
U08539,2024-01-26,2024-02-10,app_open
U08539,2024-01-26,2024-02-11,app_open
U08540,2024-03-10,2024-03-25,app_open
U08540,2024-03-10,2024-03-16,app_open
U08540,2024-03-10,2024-03-23,app_open
U08540,2024-03-10,2024-03-12,app_open
U08540,2024-03-10,2024-03-10,app_open
U08540,2024-03-10,2024-03-26,app_open
U08541,2024-02-10,2024-03-03,app_open
U08541,2024-02-10,2024-02-15,app_open
U08541,2024-02-10,2024-02-13,app_open
U08541,2024-02-10,2024-02-13,app_open
U08541,2024-02-10,2024-02-27,app_open
U08541,2024-02-10,2024-02-10,app_open
U08541,2024-02-10,2024-03-01,app_open
U08542,2024-03-07,2024-04-04,app_open
U08542,2024-03-07,2024-03-27,app_open
U08543,2024-01-01,2024-01-31,app_open
U08543,2024-01-01,2024-01-27,app_open
U08543,2024-01-01,2024-01-01,app_open
U08543,2024-01-01,2024-01-17,app_open
U08544,2024-02-20,2024-03-17,app_open
U08544,2024-02-20,2024-03-20,app_open
U08544,2024-02-20,2024-03-21,app_open
U08544,2024-02-20,2024-02-22,app_open
U08545,2024-01-05,2024-01-24,app_open
U08545,2024-01-05,2024-01-19,app_open
U08545,2024-01-05,2024-01-29,app_open
U08545,2024-01-05,2024-01-27,app_open
U08546,2024-01-13,2024-02-07,app_open
U08547,2024-01-19,2024-02-07,app_open
U08548,2024-01-12,2024-01-22,app_open
U08548,2024-01-12,2024-01-12,app_open
U08549,2024-02-17,2024-02-21,app_open
U08549,2024-02-17,2024-03-09,app_open
U08549,2024-02-17,2024-02-28,app_open
U08549,2024-02-17,2024-02-20,app_open
U08550,2024-01-25,2024-01-30,app_open
U08550,2024-01-25,2024-02-13,app_open
